City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
164,Norman Wells,CA,2022-05-12 01:47:12,65.282,-126.8329,50.04,40,40,3.44
165,Erenhot,CN,2022-05-12 01:55:51,43.6475,111.9767,43.68,22,0,14.85
166,Dubi,CZ,2022-05-12 01:55:52,50.6856,13.7856,67.53,51,100,18.01
167,Henties Bay,NA,2022-05-12 01:47:24,-22.116,14.2845,59.58,78,0,5.5
168,Margate,GB,2022-05-12 01:55:53,51.3813,1.3862,50.31,88,2,1.99
169,Viedma,AR,2022-05-12 01:55:53,-40.8135,-62.9967,49.32,86,99,9.84
170,Narsaq,GL,2022-05-12 01:48:36,60.9167,-46.05,39.42,97,100,12.01
171,Grootfontein,NA,2022-05-12 01:55:54,-19.5667,18.1167,51.37,54,0,5.75
172,Waddan,LY,2022-05-12 01:55:55,29.1614,16.139,60.78,68,1,6.02
173,Saint-Leger,BE,2022-05-12 01:55:55,49.612,5.6569,59.16,75,75,6.22
174,Los Llanos De Aridane,ES,2022-05-12 01:55:56,28.6585,-17.9182,62.35,84,75,5.99
175,Hobyo,SO,2022-05-12 01:55:57,5.3505,48.5268,81.81,73,100,18.19
176,Nedjo,ET,2022-05-12 01:55:57,9.5046,35.5019,62.89,78,41,2.08
177,Gizo,SB,2022-05-12 01:55:58,-8.103,156.8419,85.62,66,100,7.27
178,Kavaratti,IN,2022-05-12 01:55:58,10.5669,72.642,84.78,66,100,13.11
179,Thompson,CA,2022-05-12 01:55:59,55.7435,-97.8558,55.56,44,40,10.36
180,Isangel,VU,2022-05-12 01:48:23,-19.55,169.2667,80.71,69,75,9.22
181,Carnarvon,AU,2022-05-12 01:57:00,-24.8667,113.6333,78.87,61,100,20.71
182,Bayir,TR,2022-05-12 01:57:00,37.2687,28.2167,45.12,76,0,3.85
183,Kruisfontein,ZA,2022-05-12 01:57:01,-34.0033,24.7314,51.17,88,0,4.45
184,Nouadhibou,MR,2022-05-12 01:57:01,20.931,-17.0347,69.78,78,2,19.57
185,Bengkulu,ID,2022-05-12 01:57:02,-3.8004,102.2655,82.67,74,92,12.97
186,Butaritari,KI,2022-05-12 01:47:09,3.0707,172.7902,80.94,77,77,7.87
187,Shuyskoye,RU,2022-05-12 01:57:03,59.3736,41.0305,43.2,72,63,3.85
188,Khartoum,SD,2022-05-12 01:57:03,15.5518,32.5324,90.01,13,0,18.5
189,Yumen,CN,2022-05-12 01:57:04,40.2833,97.2,60.75,25,100,12.08
190,Bismarck,US,2022-05-12 01:55:37,46.8083,-100.7837,61.66,61,100,18.41
191,Dunedin,NZ,2022-05-12 01:57:05,-45.8742,170.5036,63.81,42,67,4.0
192,Morehead,US,2022-05-12 01:57:05,37.2711,-87.1764,78.55,80,0,0.0
193,Telma,RU,2022-05-12 01:57:06,52.6983,103.7097,52.86,29,15,11.92
194,Abu Dhabi,AE,2022-05-12 01:57:06,24.4667,54.3667,81.97,69,0,5.75
195,Ayan,RU,2022-05-12 01:57:07,56.45,138.1667,34.11,90,100,19.28
196,Nome,US,2022-05-12 01:57:07,64.5011,-165.4064,35.73,98,79,7.0
197,Dikson,RU,2022-05-12 01:57:08,73.5069,80.5464,16.14,85,5,7.16
198,Namibe,AO,2022-05-12 01:57:09,-15.1961,12.1522,71.94,66,0,3.94
199,Saint-Augustin,CA,2022-05-12 01:57:09,51.226,-58.6502,45.84,61,100,17.63
200,Pisco,PE,2022-05-12 01:55:08,-13.7,-76.2167,63.01,94,0,4.61
201,Cherskiy,RU,2022-05-12 01:54:38,68.75,161.3,23.58,80,57,9.08
202,Preobrazheniye,RU,2022-05-12 01:57:10,42.9019,133.9064,56.59,56,87,6.42
203,Ituacu,BR,2022-05-12 01:57:11,-13.8133,-41.2967,68.94,75,29,5.01
204,Sao Filipe,CV,2022-05-12 01:57:11,14.8961,-24.4956,72.63,80,6,10.47
205,Lavrentiya,RU,2022-05-12 01:47:17,65.5833,-171.0,34.45,98,99,6.44
206,Quzhou,CN,2022-05-12 01:57:12,28.9594,118.8686,65.82,96,100,6.51
207,Anderson,US,2022-05-12 01:54:20,34.5334,-82.6499,68.38,70,0,5.57
208,Shache,CN,2022-05-12 01:57:13,38.4167,77.2406,75.38,25,100,15.35
209,Kampene,CD,2022-05-12 01:57:13,-3.6,26.6667,67.01,99,100,1.48
210,Vangaindrano,MG,2022-05-12 01:57:14,-23.35,47.6,67.89,87,71,6.29
211,Borba,BR,2022-05-12 01:57:14,-4.3878,-59.5939,78.8,79,100,1.77
212,Hithadhoo,MV,2022-05-12 01:47:23,-0.6,73.0833,82.78,77,100,14.12
213,Praia Da Vitoria,PT,2022-05-12 01:57:15,38.7333,-27.0667,59.25,77,75,11.34
214,Qaanaaq,GL,2022-05-12 01:57:16,77.484,-69.3632,11.66,71,13,6.53
215,Belyy Yar,RU,2022-05-12 01:57:16,53.6039,91.3903,51.85,30,0,2.24
216,Lorengau,PG,2022-05-12 01:57:17,-2.0226,147.2712,85.55,66,6,8.68
217,Champasak,LA,2022-05-12 01:57:17,14.75,106.0,80.96,88,58,2.13
218,Marsh Harbour,BS,2022-05-12 01:57:18,26.5412,-77.0636,73.47,72,2,13.04
219,Opuwo,NA,2022-05-12 01:57:18,-18.0607,13.84,59.97,31,0,4.97
220,Beringovskiy,RU,2022-05-12 01:57:19,63.05,179.3167,38.05,87,49,5.68
221,Agadir,MA,2022-05-12 01:48:35,30.4202,-9.5982,81.05,46,18,1.63
222,Synya,RU,2022-05-12 01:57:20,65.3718,58.0387,47.07,78,46,3.02
223,Morros,BR,2022-05-12 01:57:20,-9.4467,-46.3003,74.14,59,46,1.25
224,Vardo,NO,2022-05-12 01:57:21,70.3705,31.1107,37.38,93,100,2.3
225,Champerico,GT,2022-05-12 01:57:21,14.3,-91.9167,83.8,70,49,3.06
226,Gat,IL,2022-05-12 01:54:41,31.61,34.7642,62.4,100,0,1.23
227,Libertador General San Martin,AR,2022-05-12 01:58:22,-23.8064,-64.7876,59.97,71,88,1.66
228,Gladstone,AU,2022-05-12 01:58:22,-23.85,151.25,78.78,73,75,18.41
229,Guerrero Negro,MX,2022-05-12 01:58:23,27.9769,-114.0611,60.42,69,46,21.56
230,Williston,US,2022-05-12 01:58:23,48.147,-103.618,50.74,85,100,1.99
231,Denpasar,ID,2022-05-12 01:54:09,-8.65,115.2167,83.86,88,20,6.91
232,Bunia,CD,2022-05-12 01:58:24,1.5667,30.25,61.38,93,100,2.73
233,Mayahi,NE,2022-05-12 01:58:25,13.9553,7.6712,85.93,48,31,11.16
234,San Patricio,US,2022-05-12 01:58:25,28.017,-97.5169,80.83,73,6,13.96
235,Ancud,CL,2022-05-12 01:58:26,-41.8697,-73.8203,50.31,88,100,11.34
236,Chokurdakh,RU,2022-05-12 01:58:26,70.6333,147.9167,27.79,90,100,14.65
237,Slave Lake,CA,2022-05-12 01:55:46,55.2834,-114.769,51.78,43,100,3.44
238,Bam,IR,2022-05-12 01:58:27,29.106,58.357,78.33,12,0,3.42
239,Mount Isa,AU,2022-05-12 01:58:27,-20.7333,139.5,71.37,60,100,14.97
240,Rameswaram,IN,2022-05-12 01:58:28,9.2833,79.3,85.32,72,82,19.15
241,Farafangana,MG,2022-05-12 01:58:28,-22.8167,47.8333,69.1,87,60,6.11
242,Amboasary,MG,2022-05-12 01:58:29,-25.0333,46.3833,65.91,82,15,2.3
243,Santa Cruz,BO,2022-05-12 01:58:29,-17.8,-63.1667,69.26,88,75,4.61
244,Philippeville,BE,2022-05-12 01:58:30,50.1957,4.5417,54.34,87,96,7.0
245,Sakakah,SA,2022-05-12 01:58:30,29.9697,40.2064,71.17,22,0,6.98
246,Srednekolymsk,RU,2022-05-12 01:58:31,67.45,153.6833,30.79,87,95,13.4
247,Narathiwat,TH,2022-05-12 01:58:32,6.3333,101.75,88.52,71,84,3.27
248,Puerto Del Rosario,ES,2022-05-12 01:58:32,28.5004,-13.8627,67.75,83,0,6.91
249,Leningradskiy,RU,2022-05-12 01:58:33,69.3833,178.4167,30.72,95,100,7.0
250,Taoudenni,ML,2022-05-12 01:58:33,22.6783,-3.9836,89.01,11,97,17.38
251,Hrubieszow,PL,2022-05-12 01:58:34,50.805,23.8925,55.71,88,22,9.73
252,Nantucket,US,2022-05-12 01:58:34,41.2835,-70.0995,50.05,95,100,18.28
253,Boa Vista,BR,2022-05-12 01:58:35,2.8197,-60.6733,80.58,83,0,4.61
254,East London,ZA,2022-05-12 01:58:35,-33.0153,27.9116,59.88,78,0,5.3
255,The Valley,AI,2022-05-12 01:58:36,18.217,-63.0578,81.1,81,100,21.09
256,Niimi,JP,2022-05-12 01:58:36,34.9833,133.4667,66.4,99,100,9.26
257,Aksu,CN,2022-05-12 01:58:37,41.1231,80.2644,68.79,41,100,15.46
258,Aklavik,CA,2022-05-12 01:58:37,68.2191,-135.0107,43.75,61,35,3.18
259,Ullal,IN,2022-05-12 01:58:38,12.8,74.85,76.15,88,100,4.61
260,Haag,NL,2022-05-12 01:58:38,52.0767,4.2986,53.94,86,0,8.05
261,Ostrovnoy,RU,2022-05-12 01:58:39,68.0531,39.5131,41.58,80,100,15.14
262,Bichura,RU,2022-05-12 01:58:39,50.5881,107.6022,47.21,38,89,10.92
263,Bela Vista,BR,2022-05-12 01:58:40,-22.1089,-56.5211,59.95,73,64,3.06
264,Riohacha,CO,2022-05-12 01:58:40,11.5444,-72.9072,78.94,87,100,5.66
265,Nanortalik,GL,2022-05-12 01:58:41,60.1432,-45.2371,32.77,89,100,9.46
266,Upernavik,GL,2022-05-12 01:58:41,72.7868,-56.1549,7.92,97,26,4.88
267,Botou,CN,2022-05-12 01:58:42,38.0667,116.5667,55.27,75,100,9.57
268,Shimanovsk,RU,2022-05-12 01:58:42,52.0,127.7,52.23,26,26,3.44
269,Korla,CN,2022-05-12 01:58:43,41.7597,86.1469,72.28,30,26,21.88
270,Bathsheba,BB,2022-05-12 01:58:43,13.2167,-59.5167,81.21,78,75,17.27
271,Sitka,US,2022-05-12 01:58:44,57.0531,-135.33,49.89,60,96,1.48
272,Cidreira,BR,2022-05-12 01:58:44,-30.1811,-50.2056,60.33,85,7,12.71
273,La Ronge,CA,2022-05-12 01:58:45,55.1001,-105.2842,53.85,37,75,5.75
274,Verkhnyaya Inta,RU,2022-05-12 01:59:45,65.9811,60.3094,46.89,68,6,3.29
275,Muzhi,RU,2022-05-12 01:59:46,65.3667,64.6667,37.89,94,90,3.98
276,Pavlogradka,RU,2022-05-12 01:59:47,54.2024,73.5592,60.28,46,70,7.56
277,Ust-Kuyga,RU,2022-05-12 01:59:47,70.0167,135.6,30.25,94,100,5.86
278,Lompoc,US,2022-05-12 01:58:20,34.6391,-120.4579,62.74,70,0,20.0
279,Kaitangata,NZ,2022-05-12 01:59:41,-46.2817,169.8464,57.27,60,99,6.85
280,Sassandra,CI,2022-05-12 01:59:48,4.95,-6.0833,77.94,90,91,4.34
281,Souillac,MU,2022-05-12 01:59:49,-20.5167,57.5167,73.78,88,75,3.44
282,Masvingo,ZW,2022-05-12 01:59:49,-20.0637,30.8277,57.99,83,0,3.58
283,Wainwright,CA,2022-05-12 01:55:06,52.839,-110.8572,52.88,55,94,6.38
284,Xiashi,CN,2022-05-12 01:59:50,30.5363,120.6864,64.42,79,100,5.39
285,Springdale,US,2022-05-12 01:58:02,36.1867,-94.1288,76.62,76,13,4.79
286,Caravelas,BR,2022-05-12 01:59:51,-17.7125,-39.2481,72.3,84,6,6.4
287,Qasigiannguit,GL,2022-05-12 01:59:51,68.8193,-51.1922,6.49,83,16,6.96
288,Namatanai,PG,2022-05-12 01:59:52,-3.6667,152.4333,85.51,67,57,8.23
289,Kuusamo,FI,2022-05-12 01:59:52,65.9667,29.1833,37.44,93,100,6.91
290,Severnyy,RU,2022-05-12 01:59:53,50.677,36.5532,44.64,61,0,11.18
291,Erzin,TR,2022-05-12 01:59:53,36.9559,36.2,57.87,90,8,1.45
292,Veraval,IN,2022-05-12 01:56:50,20.9,70.3667,83.71,72,89,6.62
293,Bitung,ID,2022-05-12 01:59:54,1.4451,125.1824,86.85,70,78,2.59
294,Hasaki,JP,2022-05-12 01:55:47,35.7333,140.8333,75.29,79,100,10.83
295,Ikom,NG,2022-05-12 01:59:55,5.9667,8.7063,76.26,93,99,1.83
